   0.826774193548387   1.316258278145695
   0.667096774193549   1.255860927152318
   0.542903225806452   1.220894039735099
   0.505806451612903   1.198642384105960
   0.509032258064516   1.173211920529801
   0.526774193548387   1.141423841059603
   0.623548387096774   1.100099337748345
   0.728387096774194   1.058774834437086
   0.833225806451613   1.011092715231788
   0.968709677419355   0.966589403973510
   1.134838709677420   0.903013245033113
   1.336451612903226   0.823543046357616
   1.504193548387097   0.772682119205298
   1.650967741935484   0.709105960264901
   1.739677419354839   0.683675496688742
   1.788064516129032   0.683675496688742
   1.799354838709677   0.721821192052980
   1.788064516129032   0.842615894039735
   1.754193548387097   0.960231788079470
   1.726774193548387   1.115993377483444
   1.689677419354839   1.281291390728477
   1.659032258064516   1.405264900662252
   1.633225806451613   1.541953642384106
   1.599354838709677   1.640496688741722
   1.584838709677419   1.710430463576159
   1.568709677419355   1.745397350993378
   1.542903225806451   1.751754966887417
   1.507419354838710   1.761291390728477
   1.442903225806452   1.716788079470199
   1.359032258064516   1.656390728476821
   1.210645161290323   1.545132450331126
   1.100967741935484   1.472019867549669
   1.013870967741936   1.411622516556291
   1.002580645161290   1.516523178807947
   0.989677419354839   1.630960264900662
   0.981612903225806   1.700894039735100
   0.981612903225806   1.726324503311258
   0.954193548387097   1.672284768211921
   0.913870967741936   1.551490066225166
   0.826774193548387   1.316258278145695
